station,valid,lat,lon,elevation,tmpf,dwpf,relh,drct,sknt,feel
19S,2020-07-24T12:00:00.000000,37.4969,-100.8329,892.57,71.083336,68.3,91.079445,155.55556,9.111111,71.077774
LBL,2020-06-22T12:00:00.000000,37.0442,-100.9599,879.0,62.166668,58.833332,89.185,300.0,8.333333,62.216667
3K3,2019-03-31T00:00:00.000000,37.9917,-101.7463,1005.7,40.0,29.7,66.70611,135.0,7.1666665,34.680557
LBL,2018-03-14T18:00:00.000000,37.0442,-100.9599,879.0,57.666668,24.866667,28.876667,210.0,22.833334,56.18
LBL,2020-07-07T06:00:00.000000,37.0442,-100.9599,879.0,74.666664,63.833332,69.65833,145.0,7.1666665,74.92333
LBL,2020-10-25T00:00:00.000000,37.0442,-100.9599,879.0,54.166668,30.966667,41.751667,120.0,16.666666,51.676666
GCK,2019-08-24T00:00:00.000000,37.9275,-100.7244,881.0,74.55,64.78333,72.42,113.333336,16.666666,74.909164
LBL,2018-08-05T06:00:00.000000,37.0442,-100.9599,879.0,76.666664,60.166668,56.825,181.66667,12.0,77.35167
EHA,2018-11-02T18:00:00.000000,37.0008,-101.88,1099.0,55.283333,36.27222,50.421665,230.0,5.6666665,54.79111
19S,2020-10-18T18:00:00.000000,37.4969,-100.8329,892.57,39.416668,31.25,72.494446,35.555557,17.055555,29.876667
JHN,2019-07-10T18:00:00.000000,37.5782,-101.7304,1012.71,79.82222,68.638885,69.04222,41.666668,11.5,82.19778
GCK,2020-04-07T00:00:00.000000,37.9275,-100.7244,881.0,77.166664,23.7,14.528334,230.0,6.5,75.355
GCK,2018-12-13T06:00:00.000000,37.9275,-100.7244,881.0,30.333334,21.3,68.89167,146.66667,12.666667,19.903334
19S,2019-05-29T12:00:00.000000,37.4969,-100.8329,892.57,52.677776,49.466667,89.26278,345.0,13.777778,52.066113
HQG,2018-05-08T00:00:00.000000,37.1631,-101.3705,956.52,85.05556,34.43889,16.759445,49.444443,1.6666666,82.026665
JHN,2020-06-07T00:00:00.000000,37.5782,-101.7304,1012.71,95.83889,52.077778,23.033333,164.44444,26.055555,93.492226
EHA,2019-05-11T18:00:00.000000,37.0008,-101.88,1099.0,60.97222,48.044445,63.090557,177.22223,5.0555553,60.961113
3K3,2020-05-25T18:00:00.000000,37.9917,-101.7463,1005.7,60.3,42.9,53.897778,296.1111,16.11111,60.3
GCK,2020-05-10T00:00:00.000000,37.9275,-100.7244,881.0,68.666664,32.8,27.018333,182.5,14.333333,68.683334
LBL,2018-07-26T06:00:00.000000,37.0442,-100.9599,879.0,73.70909,63.145454,74.14455,118.181816,11.818182,73.64273
19S,2020-08-07T12:00:00.000000,37.4969,-100.8329,892.57,69.14445,69.5,94.75,106.111115,9.333333,71.1
LBL,2018-06-28T00:00:00.000000,37.0442,-100.9599,879.0,97.066666,64.333336,34.65889,182.22223,15.333333,99.748886
LBL,2020-02-01T18:00:00.000000,37.0442,-100.9599,879.0,46.833332,30.85,54.34667,236.66667,8.166667,43.968334
3K3,2018-11-20T06:00:00.000000,37.9917,-101.7463,1005.7,25.5,22.7,89.07166,100.0,2.6111112,21.702223
3K3,2019-01-05T12:00:00.000000,37.9917,-101.7463,1005.7,26.0,22.9,88.06778,245.0,4.111111,20.483334
JHN,2018-09-07T00:00:00.000000,37.5782,-101.7304,1012.71,67.32222,62.97778,85.943886,46.11111,8.055555,67.32222
GCK,2020-08-07T06:00:00.000000,37.9275,-100.7244,881.0,71.666664,70.5,96.16333,126.36364,8.583333,71.708336
LBL,2020-07-27T18:00:00.000000,37.0442,-100.9599,879.0,78.218185,68.781815,73.20091,38.18182,7.4545455,79.15
3K3,2019-09-05T06:00:00.000000,37.9917,-101.7463,1005.7,71.0,51.1,49.581665,162.77777,5.4444447,71.0
GCK,2020-03-03T18:00:00.000000,37.9275,-100.7244,881.0,48.666668,21.7,36.715,223.33333,5.3333335,47.136665
GCK,2019-09-09T06:00:00.000000,37.9275,-100.7244,881.0,72.333336,60.833332,67.405,161.66667,12.833333,72.35
LBL,2018-10-06T00:00:00.000000,37.0442,-100.9599,879.0,87.333336,53.0,36.056667,201.66667,18.666666,85.60667
HQG,2018-02-16T06:00:00.000000,37.1631,-101.3705,956.52,40.461113,24.805555,55.4,21.666666,15.888889,31.444445
EHA,2019-05-14T06:00:00.000000,37.0008,-101.88,1099.0,61.677776,48.844444,63.039444,231.11111,10.222222,61.672222
HQG,2019-06-22T00:00:00.000000,37.1631,-101.3705,956.52,87.38333,57.97222,37.372223,128.33333,7.8333335,86.632774
19S,2019-12-08T12:00:00.000000,37.4969,-100.8329,892.57,31.722221,30.166666,93.91778,304.44446,5.2222223,25.979445
EHA,2019-02-16T06:00:00.000000,37.0008,-101.88,1099.0,23.73889,22.866667,96.42722,145.55556,6.2222223,15.573334
3K3,2019-10-11T06:00:00.000000,37.9917,-101.7463,1005.7,25.1,16.6,70.20167,307.77777,9.5,14.858334
LBL,2020-03-30T12:00:00.000000,37.0442,-100.9599,879.0,40.833332,37.0,86.145,123.333336,7.5,35.275
GCK,2019-08-24T12:00:00.000000,37.9275,-100.7244,881.0,63.72222,63.38889,98.914444,74.44444,6.388889,63.7
GCK,2019-09-03T06:00:00.000000,37.9275,-100.7244,881.0,70.166664,59.333332,69.331665,178.33333,7.5,70.166664
HQG,2018-06-18T18:00:00.000000,37.1631,-101.3705,956.52,85.227776,59.883335,43.32722,220.55556,8.944445,85.318886
3K3,2020-11-23T00:00:00.000000,37.9917,-101.7463,1005.7,41.4,22.5,50.116665,137.77777,5.8333335,37.90167
19S,2019-01-26T12:00:00.000000,37.4969,-100.8329,892.57,26.244444,19.144444,74.503334,255.55556,8.5,16.836666
LBL,2019-11-13T00:00:00.000000,37.0442,-100.9599,879.0,42.666668,13.266666,30.91,183.33333,15.0,34.93
19S,2020-07-04T06:00:00.000000,37.4969,-100.8329,892.57,74.01667,64.10555,72.43056,202.77777,13.0,74.78389
HQG,2019-07-15T12:00:00.000000,37.1631,-101.3705,956.52,66.35,61.927776,85.94833,208.33333,5.5555553,66.35555
19S,2020-11-23T06:00:00.000000,37.4969,-100.8329,892.57,39.366665,31.461111,73.12556,173.33333,8.111111,33.334446
LBL,2020-07-07T12:00:00.000000,37.0442,-100.9599,879.0,69.166664,64.666664,86.01833,180.0,6.0,69.166664
LBL,2019-06-27T00:00:00.000000,37.0442,-100.9599,879.0,88.666664,60.0,38.7,178.33333,19.833334,88.40667
EHA,2019-01-12T06:00:00.000000,37.0008,-101.88,1099.0,34.055557,34.055557,100.0,356.66666,14.666667,23.607779
3K3,2018-09-18T12:00:00.000000,37.9917,-101.7463,1005.7,63.3,57.8,82.72111,141.66667,4.611111,63.3
3K3,2019-06-06T00:00:00.000000,37.9917,-101.7463,1005.7,74.9,54.4,50.954445,203.33333,8.222222,74.861664
19S,2020-12-25T06:00:00.000000,37.4969,-100.8329,892.57,29.566668,22.688889,75.382774,258.33334,7.7222223,21.373888
GCK,2020-09-05T12:00:00.000000,37.9275,-100.7244,881.0,64.0,60.833332,89.47667,171.66667,5.8333335,64.03333
LBL,2020-01-19T00:00:00.000000,37.0442,-100.9599,879.0,37.983334,13.666667,38.245,103.333336,4.8333335,33.816666
LBL,2020-07-10T18:00:00.000000,37.0442,-100.9599,879.0,81.4,68.14286,65.61429,125.71429,14.0,82.83714
JHN,2019-05-10T12:00:00.000000,37.5782,-101.7304,1012.71,41.433334,37.566666,86.04222,139.44444,2.7222223,39.319443
JHN,2019-06-17T06:00:00.000000,37.5782,-101.7304,1012.71,62.033333,54.18889,75.84778,183.33333,6.4444447,62.038887
GCK,2018-02-20T12:00:00.000000,37.9275,-100.7244,881.0,13.105883,10.1705885,87.90059,153.52942,17.235294,-4.690588
HQG,2020-10-23T18:00:00.000000,37.1631,-101.3705,956.52,37.594444,26.13889,63.556667,111.111115,15.166667,27.977222
19S,2018-01-02T06:00:00.000000,37.4969,-100.8329,892.57,6.0666666,-7.383333,53.125,133.33333,12.111111,-11.054444
JHN,2020-08-07T18:00:00.000000,37.5782,-101.7304,1012.71,83.12222,68.85,65.378334,267.77777,8.611111,85.57889
3K3,2018-04-01T06:00:00.000000,37.9917,-101.7463,1005.7,31.6,18.4,57.788334,67.77778,10.444445,22.809444
LBL,2019-05-08T18:00:00.000000,37.0442,-100.9599,879.0,56.29091,53.854546,91.75636,54.545456,8.363636,56.272728
3K3,2020-03-02T12:00:00.000000,37.9917,-101.7463,1005.7,27.4,21.9,80.10222,70.55556,4.5555553,22.63889
HQG,2020-07-06T12:00:00.000000,37.1631,-101.3705,956.52,62.95,61.08889,93.79222,209.44444,3.6666667,62.961113
HQG,2018-04-12T06:00:00.000000,37.1631,-101.3705,956.52,54.622223,29.527779,39.13111,162.22223,5.0,53.89611
3K3,2020-08-16T00:00:00.000000,37.9917,-101.7463,1005.7,85.5,65.8,52.422222,120.0,11.722222,87.315
HQG,2020-01-24T00:00:00.000000,37.1631,-101.3705,956.52,44.233334,13.138889,29.513334,330.55554,14.444445,39.837223
GCK,2020-11-23T06:00:00.000000,37.9275,-100.7244,881.0,36.333332,30.033333,77.86833,161.66667,7.3333335,29.866667
EHA,2019-03-20T06:00:00.000000,37.0008,-101.88,1099.0,41.85,29.483334,62.677223,142.77777,6.5,37.168335
3K3,2019-11-16T12:00:00.000000,37.9917,-101.7463,1005.7,30.2,22.7,73.530556,111.666664,2.4444444,27.305
EHA,2018-11-16T12:00:00.000000,37.0008,-101.88,1099.0,37.383335,31.35,78.66889,247.77777,6.388889,31.950556
LBL,2020-02-10T18:00:00.000000,37.0442,-100.9599,879.0,30.0,21.6,71.32667,145.0,3.5,25.75
19S,2019-10-26T18:00:00.000000,37.4969,-100.8329,892.57,59.58889,23.0,26.589445,196.11111,9.277778,58.955555
3K3,2019-01-16T06:00:00.000000,37.9917,-101.7463,1005.7,27.4,26.4,96.02556,134.44444,2.6666667,23.858334
EHA,2019-01-04T00:00:00.000000,37.0008,-101.88,1099.0,35.816666,28.055555,73.90389,150.55556,4.0555553,32.244446
19S,2018-03-10T18:00:00.000000,37.4969,-100.8329,892.57,57.77222,20.394444,24.456112,73.888885,5.1666665,57.656666
19S,2020-04-27T18:00:00.000000,37.4969,-100.8329,892.57,75.477776,43.511112,34.037777,248.33333,10.111111,74.78889
3K3,2019-05-24T12:00:00.000000,37.9917,-101.7463,1005.7,44.9,43.9,96.37556,224.44444,5.6666665,41.51889
GCK,2020-06-24T18:00:00.000000,37.9275,-100.7244,881.0,87.0,60.0,41.383335,201.66667,12.333333,86.66333
LBL,2019-11-04T00:00:00.000000,37.0442,-100.9599,879.0,56.833332,25.85,31.606667,113.333336,4.8333335,56.816666
EHA,2018-11-03T06:00:00.000000,37.0008,-101.88,1099.0,46.22222,37.333332,71.13778,209.44444,8.555555,41.42
EHA,2019-04-07T18:00:00.000000,37.0008,-101.88,1099.0,70.21667,37.172222,30.008333,133.88889,17.222221,69.27278
JHN,2018-01-03T18:00:00.000000,37.5782,-101.7304,1012.71,38.02778,7.922222,30.018888,308.8889,6.0,32.828888
LBL,2020-05-24T06:00:00.000000,37.0442,-100.9599,879.0,71.0,50.833332,49.171665,190.0,17.833334,71.0
EHA,2018-07-26T00:00:00.000000,37.0008,-101.88,1099.0,92.577774,64.62222,40.84889,196.11111,8.833333,94.80334
GCK,2018-10-20T18:00:00.000000,37.9275,-100.7244,881.0,60.333332,31.966667,36.756668,174.0,3.1666667,59.64
19S,2019-06-22T12:00:00.000000,37.4969,-100.8329,892.57,62.677776,54.144444,73.702774,130.55556,14.388889,62.677776
JHN,2020-10-21T12:00:00.000000,37.5782,-101.7304,1012.71,49.11111,44.655556,84.583336,73.333336,6.8333335,46.27833
GCK,2018-10-14T18:00:00.000000,37.9275,-100.7244,881.0,30.830435,27.730434,88.210434,177.39131,23.086956,16.754782
EHA,2019-07-08T12:00:00.000000,37.0008,-101.88,1099.0,69.094444,68.7,98.70778,170.55556,8.555555,69.32389
LBL,2019-03-30T06:00:00.000000,37.0442,-100.9599,879.0,36.45714,33.914288,90.35286,210.0,16.714285,26.085714
LBL,2019-04-23T12:00:00.000000,37.0442,-100.9599,879.0,48.55,45.375,88.8325,20.0,7.5,44.74125
JHN,2020-07-02T12:00:00.000000,37.5782,-101.7304,1012.71,69.46111,69.227776,99.24834,66.111115,4.888889,69.48333
EHA,2018-04-19T06:00:00.000000,37.0008,-101.88,1099.0,44.233334,19.216667,36.82,102.22222,6.8333335,39.981667
19S,2020-01-25T00:00:00.000000,37.4969,-100.8329,892.57,47.233334,23.072222,40.461113,119.44444,6.4444447,44.391666
GCK,2020-03-05T06:00:00.000000,37.9275,-100.7244,881.0,39.666668,21.6,48.248333,211.66667,8.833333,33.115
GCK,2018-05-23T12:00:00.000000,37.9275,-100.7244,881.0,64.1,57.9,80.309,205.0,11.6,64.11
GCK,2019-05-13T06:00:00.000000,37.9275,-100.7244,881.0,50.166668,41.5,72.24167,135.0,6.8333335,47.76
19S,2019-08-27T00:00:00.000000,37.4969,-100.8329,892.57,82.64445,63.38889,52.993332,33.333332,14.777778,83.37666
GCK,2019-12-20T18:00:00.000000,37.9275,-100.7244,881.0,39.683334,16.516666,41.623333,345.0,11.333333,32.295
GCK,2018-08-21T00:00:00.000000,37.9275,-100.7244,881.0,70.5,44.333332,40.641666,288.33334,9.166667,69.53
3K3,2019-02-01T18:00:00.000000,37.9917,-101.7463,1005.7,44.4,21.8,47.85889,120.55556,3.5,43.864445
JHN,2020-08-20T12:00:00.000000,37.5782,-101.7304,1012.71,64.36667,60.605556,88.16944,165.55556,5.888889,64.36667
GCK,2019-01-11T06:00:00.000000,37.9275,-100.7244,881.0,32.8,28.983334,85.99167,98.333336,3.6666667,28.931667
GCK,2018-07-15T06:00:00.000000,37.9275,-100.7244,881.0,72.833336,63.5,72.92,105.0,8.166667,73.22667
GCK,2019-11-17T12:00:00.000000,37.9275,-100.7244,881.0,42.166668,34.5,74.44334,345.0,12.5,34.785
LBL,2018-02-08T00:00:00.000000,37.0442,-100.9599,879.0,41.333332,18.5,40.093334,155.0,10.333333,34.638332
EHA,2018-12-28T12:00:00.000000,37.0008,-101.88,1099.0,19.838888,16.161112,85.38167,323.33334,7.2777777,9.765555
EHA,2020-02-24T12:00:00.000000,37.0008,-101.88,1099.0,35.922222,35.25,97.350555,307.22223,10.055555,28.277222
EHA,2019-05-29T18:00:00.000000,37.0008,-101.88,1099.0,60.733334,49.7,67.452225,332.22223,14.222222,60.738888
19S,2019-07-22T00:00:00.000000,37.4969,-100.8329,892.57,84.80556,67.51111,56.725,34.444443,9.333333,87.382225
GCK,2018-10-13T06:00:00.000000,37.9275,-100.7244,881.0,41.5,36.5,82.505,163.33333,7.5,36.085
GCK,2020-08-28T00:00:00.000000,37.9275,-100.7244,881.0,90.333336,58.5,34.886665,148.33333,11.166667,89.708336
3K3,2018-04-29T00:00:00.000000,37.9917,-101.7463,1005.7,76.7,34.1,21.452778,140.55556,17.444445,75.38167
EHA,2019-06-27T12:00:00.000000,37.0008,-101.88,1099.0,71.07222,60.577778,69.96333,198.33333,13.888889,71.10167
EHA,2019-12-21T12:00:00.000000,37.0008,-101.88,1099.0,31.51111,19.372223,60.4,270.0,8.833333,23.023333
19S,2020-07-17T00:00:00.000000,37.4969,-100.8329,892.57,88.227776,68.45,53.30111,164.44444,8.555555,91.84722
3K3,2020-04-08T18:00:00.000000,37.9917,-101.7463,1005.7,74.4,26.2,17.050556,221.11111,17.61111,74.4
HQG,2019-08-28T06:00:00.000000,37.1631,-101.3705,956.52,67.28333,58.544445,73.683334,138.88889,7.0555553,67.28333
EHA,2018-01-06T12:00:00.000000,37.0008,-101.88,1099.0,22.466667,16.36111,77.55055,143.88889,6.3333335,14.006111
19S,2020-01-30T00:00:00.000000,37.4969,-100.8329,892.57,27.405556,26.727272,92.18727,143.33333,6.388889,21.414545
LBL,2019-05-20T06:00:00.000000,37.0442,-100.9599,879.0,57.166668,48.0,71.785,106.666664,14.0,57.166668
LBL,2018-09-19T00:00:00.000000,37.0442,-100.9599,879.0,87.0,61.833332,43.8,176.66667,12.5,87.40833
3K3,2018-10-20T12:00:00.000000,37.9917,-101.7463,1005.7,32.7,32.1,97.71167,268.33334,4.0,28.313889
GCK,2019-02-21T12:00:00.000000,37.9275,-100.7244,881.0,23.0,13.783334,67.78333,133.33333,10.0,11.876667
JHN,2019-11-09T12:00:00.000000,37.5782,-101.7304,1012.71,38.22222,25.65,60.532776,292.77777,8.944445,31.301111
3K3,2020-01-09T06:00:00.000000,37.9917,-101.7463,1005.7,40.1,14.9,36.24278,254.44444,9.277778,33.715
EHA,2018-12-09T06:00:00.000000,37.0008,-101.88,1099.0,24.544445,20.311111,83.67889,229.44444,5.888889,16.712778
HQG,2019-09-21T12:00:00.000000,37.1631,-101.3705,956.52,65.73333,63.466667,92.47833,212.22223,8.777778,65.73889
HQG,2019-10-30T18:00:00.000000,37.1631,-101.3705,956.52,22.683332,18.45,83.595,200.0,16.833334,7.9605556
LBL,2019-01-22T00:00:00.000000,37.0442,-100.9599,879.0,58.833332,32.15,36.463333,180.0,12.333333,58.9
JHN,2020-11-10T06:00:00.000000,37.5782,-101.7304,1012.71,32.1,31.475,97.55583,340.83334,12.916667,21.790833
HQG,2020-10-02T00:00:00.000000,37.1631,-101.3705,956.52,62.194443,29.633333,30.595556,76.111115,2.9444444,61.931667
LBL,2018-03-09T00:00:00.000000,37.0442,-100.9599,879.0,62.833332,10.0,12.73,52.0,2.5,62.833332
GCK,2020-03-12T12:00:00.000000,37.9275,-100.7244,881.0,51.333332,34.666668,53.533333,310.0,11.666667,49.518333
EHA,2019-12-08T06:00:00.000000,37.0008,-101.88,1099.0,46.66111,31.666666,56.851665,272.22223,8.777778,42.31167
GCK,2019-11-25T18:00:00.000000,37.9275,-100.7244,881.0,48.833332,24.516666,39.91,50.0,16.5,44.786667
3K3,2018-02-06T00:00:00.000000,37.9917,-101.7463,1005.7,37.5,23.7,58.369446,35.555557,16.333334,29.005556
3K3,2018-04-01T00:00:00.000000,37.9917,-101.7463,1005.7,50.3,26.1,39.40111,73.888885,13.444445,46.770557
